bcp7cc_negotiator,jw6dz,10,9
bcp7cc_negotiator,kch8qx,14,5
bcp7cc_negotiator,LilBullystin,12,6
bcp7cc_negotiator,mah3xy,10,9
bcp7cc_negotiator,mc4xf,10,9
bcp7cc_negotiator,mjs5gw,10,9
bcp7cc_negotiator,nab8kd,10,9
bcp7cc_negotiator,phl2ds,10,9
bcp7cc_negotiator,sc2pu,8,10
bcp7cc_negotiator,slm2eh,5,12
bcp7cc_negotiator,stn4at,8,10
bcp7cc_negotiator,tml3cf,5,12
bcp7cc_negotiator,yn9sa,10,9
bcp7cc_negotiator,yx4qu,3,13
bcp7cc_negotiator,zls2cn,10,9
bmh5wx,acl3qb,8,10
bmh5wx,ahg3de,7,11
bmh5wx,Ahr7ee,14,10
bmh5wx,ahy9ng,8,10
bmh5wx,aru5mf,14,5
bmh5wx,bcp7cc_negotiator,5,12
bmh5wx,bmh5wx,7,5
bmh5wx,cmd3az,5,12
bmh5wx,ctr3sf,5,12
bmh5wx,drs5ma,8,10
bmh5wx,dtw8hn,10,0
bmh5wx,emr8ye,15,0
bmh5wx,erc7as,10,9
bmh5wx,fc5fz,8,10
bmh5wx,gkr6sy,8,10
bmh5wx,ho2es,15,0
bmh5wx,jab7qb,10,9
bmh5wx,jes3cu,8,10
bmh5wx,jlc2xf,10,9
bmh5wx,jmh2bj,8,6
bmh5wx,jr3fs,6,7
bmh5wx,jw6dz,9,8
bmh5wx,kch8qx,5,12
bmh5wx,LilBullystin,6,7
bmh5wx,mah3xy,10,9
bmh5wx,mc4xf,10,9
bmh5wx,mjs5gw,10,9
bmh5wx,nab8kd,5,12
bmh5wx,phl2ds,10,9
bmh5wx,sc2pu,8,10
bmh5wx,slm2eh,6,10
bmh5wx,stn4at,10,9
bmh5wx,tml3cf,5,12
bmh5wx,yn9sa,10,9
bmh5wx,yx4qu,7,9
bmh5wx,zls2cn,10,9
cmd3az,acl3qb,-5,-5
cmd3az,Ahr7ee,12,6
cmd3az,ahy9ng,10,9
cmd3az,aru5mf,14,5
cmd3az,bcp7cc_negotiator,-5,-5
cmd3az,bmh5wx,12,6
cmd3az,cmd3az,12,6
cmd3az,ctr3sf,10,9
cmd3az,drs5ma,-5,-5
cmd3az,dtw8hn,10,6
cmd3az,emr8ye,14,5
cmd3az,erc7as,12,6
cmd3az,gkr6sy,8,10
cmd3az,ho2es,12,6
cmd3az,jes3cu,8,10
cmd3az,jlc2xf,8,10
cmd3az,jmh2bj,9,8
cmd3az,jr3fs,12,6
cmd3az,jw6dz,12,6
cmd3az,kch8qx,14,5
cmd3az,LilBullystin,12,6
cmd3az,mah3xy,8,10
cmd3az,mc4xf,9,8
cmd3az,mjs5gw,-5,-5
cmd3az,nab8kd,7,9
cmd3az,phl2ds,12,6
cmd3az,sc2pu,-5,-5
cmd3az,slm2eh,-5,-5
cmd3az,stn4at,8,10
cmd3az,tml3cf,-5,-5
cmd3az,yn9sa,12,6
cmd3az,yx4qu,-5,-5
cmd3az,zls2cn,8,10
ctr3sf,acl3qb,9,8
ctr3sf,ahg3de,-5,-5
ctr3sf,Ahr7ee,14,10
ctr3sf,ahy9ng,8,10
ctr3sf,aru5mf,14,5
ctr3sf,bcp7cc_negotiator,-5,-5
ctr3sf,bmh5wx,12,6
ctr3sf,cmd3az,14,5
ctr3sf,ctr3sf,5,12
ctr3sf,drs5ma,6,10
ctr3sf,dtw8hn,5,12
ctr3sf,emr8ye,15,0
ctr3sf,erc7as,10,9
ctr3sf,fc5fz,-5,-5
ctr3sf,gkr6sy,8,10
ctr3sf,ho2es,15,0
ctr3sf,jab7qb,5,12
ctr3sf,jes3cu,10,9
ctr3sf,jlc2xf,10,9
ctr3sf,jmh2bj,7,11
ctr3sf,jr3fs,5,12
ctr3sf,jw6dz,5,12
ctr3sf,kch8qx,12,6
ctr3sf,LilBullystin,10,9
ctr3sf,mah3xy,10,9
ctr3sf,mc4xf,7,9
ctr3sf,mjs5gw,5,12
ctr3sf,nab8kd,-5,-5
ctr3sf,phl2ds,10,9
ctr3sf,sc2pu,-5,-5
ctr3sf,slm2eh,-5,-5
ctr3sf,stn4at,6,10
ctr3sf,tml3cf,-5,-5
ctr3sf,yn9sa,-5,-5
ctr3sf,yx4qu,7,11
ctr3sf,zls2cn,10,9
drs5ma,acl3qb,8,10
drs5ma,ahg3de,10,9
drs5ma,Ahr7ee,11,7
drs5ma,ahy9ng,9,8
drs5ma,aru5mf,12,6
drs5ma,bcp7cc_negotiator,7,9
drs5ma,bmh5wx,7,11
drs5ma,cmd3az,11,7
drs5ma,ctr3sf,7,9
drs5ma,drs5ma,8,10
drs5ma,dtw8hn,10,4
drs5ma,emr8ye,14,5
drs5ma,erc7as,10,9
drs5ma,fc5fz,10,9
drs5ma,gkr6sy,10,9
drs5ma,ho2es,9,8
drs5ma,jab7qb,10,9
drs5ma,jes3cu,5,12
drs5ma,jlc2xf,8,10
drs5ma,jmh2bj,8,6
drs5ma,jr3fs,7,11
drs5ma,jw6dz,9,8
drs5ma,kch8qx,9,5
drs5ma,LilBullystin,12,6
drs5ma,mah3xy,8,10
drs5ma,mc4xf,6,7
drs5ma,mjs5gw,10,9
drs5ma,nab8kd,10,9
drs5ma,phl2ds,7,11
drs5ma,sc2pu,8,10
drs5ma,slm2eh,10,9
drs5ma,stn4at,8,10
drs5ma,tml3cf,-5,-5
drs5ma,yn9sa,10,9
drs5ma,yx4qu,9,8
drs5ma,zls2cn,11,7
dtw8hn,acl3qb,0,12
dtw8hn,ahg3de,2,12
dtw8hn,Ahr7ee,8,7
dtw8hn,ahy9ng,8,7
dtw8hn,aru5mf,12,6
dtw8hn,bcp7cc_negotiator,2,8
dtw8hn,bmh5wx,4,8
dtw8hn,cmd3az,5,12
dtw8hn,ctr3sf,12,6
dtw8hn,drs5ma,4,8
dtw8hn,dtw8hn,10,12
dtw8hn,emr8ye,14,5
dtw8hn,erc7as,0,7
dtw8hn,gkr6sy,9,8
dtw8hn,ho2es,12,6
dtw8hn,jab7qb,10,8
dtw8hn,jes3cu,5,12
dtw8hn,jlc2xf,7,12
dtw8hn,jmh2bj,6,12
dtw8hn,jr3fs,4,12
dtw8hn,jw6dz,5,8
dtw8hn,kch8qx,12,6
dtw8hn,LilBullystin,0,12
dtw8hn,mah3xy,7,8
dtw8hn,mc4xf,2,7
dtw8hn,mjs5gw,5,12
dtw8hn,nab8kd,4,7
dtw8hn,phl2ds,12,6
dtw8hn,sc2pu,3,12
dtw8hn,slm2eh,5,12
dtw8hn,stn4at,5,12
dtw8hn,tml3cf,2,12
dtw8hn,yn9sa,12,6
dtw8hn,yx4qu,0,8
dtw8hn,zls2cn,8,7
emr8ye,acl3qb,5,12
emr8ye,ahg3de,5,12
emr8ye,Ahr7ee,5,12
emr8ye,ahy9ng,5,3
emr8ye,aru5mf,5,12
emr8ye,bcp7cc_negotiator,5,12
emr8ye,bmh5wx,5,12
emr8ye,cmd3az,2,14
emr8ye,ctr3sf,5,12
emr8ye,drs5ma,5,12
emr8ye,dtw8hn,5,12
emr8ye,emr8ye,9,8
emr8ye,erc7as,2,14
emr8ye,fc5fz,0,15
emr8ye,gkr6sy,5,12
emr8ye,ho2es,5,12
emr8ye,jab7qb,5,12
emr8ye,jes3cu,3,13
emr8ye,jlc2xf,5,12
emr8ye,jmh2bj,5,12
emr8ye,jr3fs,5,12
emr8ye,jw6dz,5,12
emr8ye,kch8qx,5,12
emr8ye,LilBullystin,5,12
emr8ye,mah3xy,5,12
emr8ye,mc4xf,5,12
emr8ye,mjs5gw,5,12
emr8ye,nab8kd,5,12
emr8ye,phl2ds,5,12
emr8ye,sc2pu,2,14
emr8ye,slm2eh,0,15
emr8ye,stn4at,5,12
emr8ye,tml3cf,0,15
emr8ye,yn9sa,5,12
emr8ye,yx4qu,5,12
emr8ye,zls2cn,5,12
erc7as,acl3qb,0,15
erc7as,ahg3de,7,11
erc7as,Ahr7ee,14,10
erc7as,ahy9ng,10,9
erc7as,aru5mf,14,5
erc7as,bcp7cc_negotiator,9,8
erc7as,bmh5wx,9,8
erc7as,cmd3az,9,8
erc7as,ctr3sf,9,8
erc7as,drs5ma,9,8
erc7as,dtw8hn,12,6
erc7as,emr8ye,15,0
erc7as,erc7as,7,11
erc7as,fc5fz,1,10
erc7as,gkr6sy,9,8
erc7as,ho2es,15,0
erc7as,jab7qb,12,6
erc7as,jes3cu,10,9
erc7as,jlc2xf,8,10
erc7as,jmh2bj,11,4
erc7as,jr3fs,9,8
erc7as,jw6dz,5,12
erc7as,kch8qx,14,5
erc7as,LilBullystin,9,10
erc7as,mah3xy,9,8
erc7as,mc4xf,9,8
erc7as,mjs5gw,9,8
erc7as,nab8kd,1,10
erc7as,phl2ds,12,6
erc7as,sc2pu,8,10
erc7as,slm2eh,10,9
erc7as,stn4at,4,11
erc7as,tml3cf,5,12
erc7as,yn9sa,0,15
erc7as,yx4qu,4,11
erc7as,zls2cn,9,8
fc5fz,acl3qb,9,8
fc5fz,ahg3de,10,9
fc5fz,Ahr7ee,14,10
fc5fz,ahy9ng,10,3
fc5fz,aru5mf,14,5
fc5fz,bcp7cc_negotiator,-5,-5
fc5fz,bmh5wx,9,8
fc5fz,cmd3az,10,3
fc5fz,ctr3sf,-5,-5
fc5fz,drs5ma,8,10
fc5fz,emr8ye,15,0
fc5fz,erc7as,10,9
fc5fz,fc5fz,8,10
fc5fz,gkr6sy,10,9
fc5fz,ho2es,15,0
fc5fz,jab7qb,10,9
fc5fz,jes3cu,10,9
fc5fz,jlc2xf,-5,-5
fc5fz,jmh2bj,11,4
fc5fz,jr3fs,9,8
fc5fz,jw6dz,11,7
fc5fz,kch8qx,10,9
fc5fz,LilBullystin,12,2
fc5fz,mah3xy,10,9
fc5fz,mc4xf,10,9
fc5fz,mjs5gw,10,9
fc5fz,nab8kd,-5,-5
fc5fz,phl2ds,10,9
fc5fz,sc2pu,9,8
fc5fz,slm2eh,14,5
fc5fz,stn4at,-5,-5
fc5fz,tml3cf,-5,-5
fc5fz,yn9sa,-5,-5
fc5fz,yx4qu,10,9
fc5fz,zls2cn,10,9
gkr6sy,acl3qb,8,10
gkr6sy,ahg3de,10,9
gkr6sy,Ahr7ee,9,13
gkr6sy,ahy9ng,8,4
gkr6sy,aru5mf,9,8
gkr6sy,bcp7cc_negotiator,9,8
gkr6sy,bmh5wx,-5,-5
gkr6sy,cmd3az,9,8
gkr6sy,ctr3sf,9,8
gkr6sy,drs5ma,8,10
gkr6sy,dtw8hn,10,9
gkr6sy,emr8ye,10,3
gkr6sy,erc7as,10,9
gkr6sy,fc5fz,-5,-5
gkr6sy,gkr6sy,-5,-5
gkr6sy,ho2es,10,3
gkr6sy,jab7qb,10,9
gkr6sy,jes3cu,8,10
gkr6sy,jlc2xf,9,8
gkr6sy,jmh2bj,8,6
gkr6sy,jr3fs,9,8
gkr6sy,jw6dz,9,8
gkr6sy,kch8qx,9,8
gkr6sy,LilBullystin,12,2
gkr6sy,mah3xy,9,8
gkr6sy,mc4xf,9,8
gkr6sy,mjs5gw,9,8
gkr6sy,nab8kd,7,11
gkr6sy,phl2ds,9,8
gkr6sy,sc2pu,9,8
gkr6sy,slm2eh,-5,-5
gkr6sy,stn4at,7,9
gkr6sy,tml3cf,-5,-5
gkr6sy,yn9sa,11,7
gkr6sy,yx4qu,-5,-5
gkr6sy,zls2cn,9,8
ho2es,acl3qb,0,15
ho2es,ahg3de,2,14
ho2es,Ahr7ee,11,7
ho2es,ahy9ng,8,10
ho2es,aru5mf,12,6
ho2es,bcp7cc_negotiator,0,15
ho2es,bmh5wx,0,15
ho2es,cmd3az,2,14
ho2es,ctr3sf,12,6
ho2es,drs5ma,5,12
ho2es,dtw8hn,5,12
ho2es,emr8ye,10,3
ho2es,erc7as,0,15
ho2es,fc5fz,0,15
ho2es,gkr6sy,1,10
ho2es,ho2es,5,12
ho2es,jab7qb,5,12
ho2es,jes3cu,3,13
ho2es,jlc2xf,8,10
ho2es,jmh2bj,8,6
ho2es,jr3fs,3,13
ho2es,jw6dz,3,13
ho2es,kch8qx,12,6
ho2es,LilBullystin,0,15
ho2es,mah3xy,8,10
ho2es,mc4xf,2,14
ho2es,mjs5gw,5,12
ho2es,nab8kd,1,10
ho2es,phl2ds,12,6
ho2es,sc2pu,2,14
ho2es,slm2eh,0,15
ho2es,stn4at,6,10
ho2es,tml3cf,0,15
ho2es,yn9sa,3,13
ho2es,yx4qu,4,11
ho2es,zls2cn,11,7
jab7qb,acl3qb,8,10
jab7qb,ahg3de,8,10
jab7qb,Ahr7ee,9,8
jab7qb,ahy9ng,9,7
jab7qb,aru5mf,11,7
jab7qb,bcp7cc_negotiator,9,8
jab7qb,bmh5wx,8,10
jab7qb,ctr3sf,11,7
jab7qb,drs5ma,12,6
jab7qb,dtw8hn,10,10
jab7qb,emr8ye,14,5
jab7qb,erc7as,5,12
jab7qb,fc5fz,6,10
jab7qb,gkr6sy,9,8
jab7qb,jab7qb,10,9
jab7qb,jes3cu,8,10
jab7qb,jlc2xf,5,12
jab7qb,jmh2bj,8,10
jab7qb,jr3fs,8,10
jab7qb,jw6dz,9,8
jab7qb,kch8qx,11,7
jab7qb,LilBullystin,5,12
jab7qb,mah3xy,9,8
jab7qb,mc4xf,11,7
jab7qb,mjs5gw,6,10
jab7qb,nab8kd,8,10
jab7qb,phl2ds,11,7
jab7qb,sc2pu,7,11
jab7qb,slm2eh,6,10
jab7qb,stn4at,8,10
jab7qb,tml3cf,5,12
jab7qb,yn9sa,9,8
jab7qb,yx4qu,9,8
jab7qb,zls2cn,11,7
jes3cu,acl3qb,9,8
jes3cu,ahg3de,10,9
jes3cu,Ahr7ee,12,6
jes3cu,ahy9ng,10,3
jes3cu,aru5mf,14,5
jes3cu,bcp7cc_negotiator,9,8
jes3cu,bmh5wx,12,6
jes3cu,cmd3az,9,8
jes3cu,ctr3sf,-5,-5
jes3cu,drs5ma,9,8
jes3cu,dtw8hn,12,6
jes3cu,emr8ye,14,5
jes3cu,erc7as,10,9
jes3cu,fc5fz,9,8
jes3cu,gkr6sy,9,8
jes3cu,ho2es,13,1
jes3cu,jab7qb,9,8
jes3cu,jes3cu,10,9
jes3cu,jlc2xf,10,3
jes3cu,jmh2bj,8,6
jes3cu,jr3fs,10,3
jes3cu,jw6dz,12,6
jes3cu,kch8qx,14,5
jes3cu,LilBullystin,10,3
jes3cu,mah3xy,10,3
jes3cu,mc4xf,15,0
jes3cu,mjs5gw,10,9
jes3cu,nab8kd,-5,-5
jes3cu,phl2ds,12,6
jes3cu,sc2pu,9,8
jes3cu,slm2eh,10,9
jes3cu,stn4at,-5,-5
jes3cu,tml3cf,7,11
jes3cu,yn9sa,10,9
jes3cu,yx4qu,10,9
jes3cu,zls2cn,12,6
jlc2xf,acl3qb,8,10
jlc2xf,ahg3de,7,9
jlc2xf,Ahr7ee,14,10
jlc2xf,ahy9ng,8,10
jlc2xf,aru5mf,14,5
jlc2xf,bcp7cc_negotiator,9,8
jlc2xf,bmh5wx,9,8
jlc2xf,cmd3az,5,12
jlc2xf,ctr3sf,5,12
jlc2xf,drs5ma,7,11
jlc2xf,dtw8hn,14,5
jlc2xf,emr8ye,15,0
jlc2xf,erc7as,10,9
jlc2xf,fc5fz,8,10
jlc2xf,gkr6sy,9,8
jlc2xf,ho2es,15,0
jlc2xf,jab7qb,6,7
jlc2xf,jes3cu,10,9
jlc2xf,jlc2xf,10,9
jlc2xf,jmh2bj,11,4
jlc2xf,jr3fs,7,9
jlc2xf,jw6dz,10,9
jlc2xf,kch8qx,9,8
jlc2xf,LilBullystin,7,11
jlc2xf,mc4xf,11,7
jlc2xf,mjs5gw,10,9
jlc2xf,nab8kd,5,12
jlc2xf,phl2ds,10,9
jlc2xf,sc2pu,3,13
jlc2xf,slm2eh,-5,-5
jlc2xf,stn4at,5,12
jlc2xf,tml3cf,5,12
jlc2xf,yn9sa,9,8
jlc2xf,yx4qu,2,14
jlc2xf,zls2cn,10,9
jmh2bj,acl3qb,9,8
jmh2bj,ahg3de,7,11
jmh2bj,Ahr7ee,12,11
jmh2bj,ahy9ng,5,6
jmh2bj,aru5mf,10,9
jmh2bj,bcp7cc_negotiator,9,8
jmh2bj,bmh5wx,7,9
jmh2bj,cmd3az,7,9
jmh2bj,ctr3sf,9,8
jmh2bj,drs5ma,9,8
jmh2bj,dtw8hn,10,10
jmh2bj,emr8ye,12,2
jmh2bj,erc7as,7,11
jmh2bj,fc5fz,10,9
jmh2bj,gkr6sy,8,10
jmh2bj,ho2es,10,3
jmh2bj,jab7qb,6,10
jmh2bj,jes3cu,7,9
jmh2bj,jlc2xf,7,9
jmh2bj,jmh2bj,10,9
jmh2bj,jr3fs,7,9
jmh2bj,jw6dz,7,9
jmh2bj,kch8qx,9,8
jmh2bj,LilBullystin,10,9
jmh2bj,mah3xy,9,8
jmh2bj,mc4xf,11,7
jmh2bj,mjs5gw,7,9
jmh2bj,nab8kd,5,6
jmh2bj,phl2ds,10,9
jmh2bj,sc2pu,9,8
jmh2bj,slm2eh,10,9
jmh2bj,stn4at,5,12
jmh2bj,tml3cf,5,12
jmh2bj,yn9sa,9,8
jmh2bj,yx4qu,8,10
jmh2bj,zls2cn,9,8
jr3fs,acl3qb,4,11
jr3fs,Ahr7ee,11,12
jr3fs,ahy9ng,10,9
jr3fs,aru5mf,12,6
jr3fs,bcp7cc_negotiator,8,10
jr3fs,bmh5wx,9,8
jr3fs,cmd3az,9,8
jr3fs,ctr3sf,10,9
jr3fs,drs5ma,14,5
jr3fs,dtw8hn,10,2
jr3fs,emr8ye,12,2
jr3fs,erc7as,10,9
jr3fs,fc5fz,4,8
jr3fs,gkr6sy,8,10
jr3fs,ho2es,14,5
jr3fs,jab7qb,10,9
jr3fs,jes3cu,9,8
jr3fs,jlc2xf,10,9
jr3fs,jmh2bj,11,4
jr3fs,jr3fs,9,8
jr3fs,jw6dz,8,10
jr3fs,kch8qx,12,6
jr3fs,LilBullystin,10,9
jr3fs,mah3xy,10,9
jr3fs,mc4xf,10,9
jr3fs,mjs5gw,9,8
jr3fs,nab8kd,10,9
jr3fs,phl2ds,12,6
jr3fs,sc2pu,8,10
jr3fs,slm2eh,8,6
jr3fs,stn4at,10,9
jr3fs,tml3cf,5,12
jr3fs,yn9sa,10,9
jr3fs,yx4qu,8,10
jr3fs,zls2cn,12,6
jw6dz,acl3qb,8,10
jw6dz,ahg3de,10,9
jw6dz,Ahr7ee,12,11
jw6dz,ahy9ng,8,10
jw6dz,aru5mf,12,6
jw6dz,bcp7cc_negotiator,10,9
jw6dz,bmh5wx,12,6
jw6dz,cmd3az,10,9
jw6dz,ctr3sf,10,9
jw6dz,drs5ma,8,10
jw6dz,dtw8hn,10,9
jw6dz,emr8ye,13,1
jw6dz,erc7as,10,9
jw6dz,fc5fz,10,9
jw6dz,gkr6sy,8,10
jw6dz,ho2es,13,1
jw6dz,jab7qb,10,9
jw6dz,jes3cu,10,9
jw6dz,jlc2xf,8,10
jw6dz,jmh2bj,8,10
jw6dz,jr3fs,9,8
jw6dz,jw6dz,15,0
jw6dz,kch8qx,12,6
jw6dz,LilBullystin,12,6
jw6dz,mah3xy,11,4
jw6dz,mc4xf,10,9
jw6dz,mjs5gw,10,9
jw6dz,nab8kd,7,11
jw6dz,phl2ds,12,6
jw6dz,sc2pu,10,9
jw6dz,slm2eh,7,11
jw6dz,stn4at,8,10
jw6dz,tml3cf,5,12
jw6dz,yn9sa,8,10
jw6dz,yx4qu,9,8
jw6dz,zls2cn,12,6
kch8qx,acl3qb,0,15
kch8qx,ahg3de,5,12
kch8qx,Ahr7ee,14,10
kch8qx,ahy9ng,8,10
kch8qx,aru5mf,14,5
kch8qx,bcp7cc_negotiator,9,8
kch8qx,bmh5wx,12,6
kch8qx,cmd3az,9,8
kch8qx,ctr3sf,5,12
kch8qx,drs5ma,9,8
kch8qx,dtw8hn,5,12
kch8qx,emr8ye,15,0
kch8qx,erc7as,7,11
kch8qx,fc5fz,8,10
kch8qx,gkr6sy,10,9
kch8qx,ho2es,15,0
kch8qx,jab7qb,5,12
kch8qx,jes3cu,8,10
kch8qx,jlc2xf,10,9
kch8qx,jmh2bj,11,4
kch8qx,jr3fs,5,12
kch8qx,jw6dz,5,12
kch8qx,kch8qx,14,5
kch8qx,LilBullystin,9,10
kch8qx,mah3xy,10,9
kch8qx,mc4xf,10,9
kch8qx,mjs5gw,5,12
kch8qx,nab8kd,7,11
kch8qx,phl2ds,10,9
kch8qx,sc2pu,7,11
kch8qx,slm2eh,10,9
kch8qx,stn4at,7,9
kch8qx,tml3cf,5,12
kch8qx,yn9sa,10,9
kch8qx,yx4qu,8,10
kch8qx,zls2cn,10,9
LilBullystin,acl3qb,9,8
LilBullystin,ahg3de,8,10
LilBullystin,Ahr7ee,14,10
